CustomerID,total_orders,total_quantity,total_spend,avg_order_value,avg_unit_price,avg_items_in_cart,products_bought,coupon_orders,delivered_orders,cancelled_orders,returned_orders,shipped_orders,first_order_date,last_order_date,customer_lifetime_days,orders_per_active_day,coupon_rate,delivery_rate,cancel_rate,return_rate,avg_quantity_per_order,cart_to_quantity_ratio,spend_per_product,cluster,persona
C76675,1,3,1991.79,1991.79,663.93,6.0,1,1,0,0,1,0,2023-10-06,2023-10-06,0,1.0,1.0,0.0,0.0,1.0,3.0,1.9999999993333333,1991.79,0,One-Time / Occasional Shoppers
C76700,1,2,623.82,623.82,311.91,2.0,1,0,0,0,0,1,2025-03-10,2025-03-10,0,1.0,0.0,0.0,0.0,0.0,2.0,0.9999999995,623.82,0,One-Time / Occasional Shoppers
C76761,1,4,470.04,470.04,117.51,7.0,1,0,0,0,1,0,2023-03-24,2023-03-24,0,1.0,0.0,0.0,0.0,1.0,4.0,1.7499999995625,470.04,0,One-Time / Occasional Shoppers
C76766,1,4,2512.48,2512.48,628.12,6.0,1,1,1,0,0,0,2024-07-16,2024-07-16,0,1.0,1.0,1.0,0.0,0.0,4.0,1.499999999625,2512.48,0,One-Time / Occasional Shoppers
C76929,1,1,356.81,356.81,356.81,1.0,1,1,1,0,0,0,2023-10-13,2023-10-13,0,1.0,1.0,1.0,0.0,0.0,1.0,0.9999999989999999,356.81,0,One-Time / Occasional Shoppers
C77046,1,4,741.64,741.64,185.41,9.0,1,1,0,0,1,0,2023-01-22,2023-01-22,0,1.0,1.0,0.0,0.0,1.0,4.0,2.2499999994375,741.64,0,One-Time / Occasional Shoppers
C77085,1,4,1050.32,1050.32,262.58,8.0,1,1,0,1,0,0,2024-11-26,2024-11-26,0,1.0,1.0,0.0,1.0,0.0,4.0,1.9999999995,1050.32,0,One-Time / Occasional Shoppers
C77122,1,1,438.37,438.37,438.37,4.0,1,1,0,1,0,0,2024-08-26,2024-08-26,0,1.0,1.0,0.0,1.0,0.0,1.0,3.9999999959999997,438.37,0,One-Time / Occasional Shoppers
C77166,1,3,741.33,741.33,247.11,3.0,1,1,0,0,1,0,2024-05-09,2024-05-09,0,1.0,1.0,0.0,0.0,1.0,3.0,0.9999999996666666,741.33,0,One-Time / Occasional Shoppers
C77272,1,5,2492.4,2492.4,498.48,8.0,1,1,0,0,0,0,2025-01-27,2025-01-27,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,2492.4,0,One-Time / Occasional Shoppers
C77344,1,1,343.31,343.31,343.31,6.0,1,1,0,0,1,0,2024-07-08,2024-07-08,0,1.0,1.0,0.0,0.0,1.0,1.0,5.9999999939999995,343.31,0,One-Time / Occasional Shoppers
C77357,1,1,474.6,474.6,474.6,4.0,1,1,1,0,0,0,2025-02-22,2025-02-22,0,1.0,1.0,1.0,0.0,0.0,1.0,3.9999999959999997,474.6,0,One-Time / Occasional Shoppers
C77363,1,1,96.81,96.81,96.81,3.0,1,0,0,1,0,0,2024-03-08,2024-03-08,0,1.0,0.0,0.0,1.0,0.0,1.0,2.9999999969999998,96.81,0,One-Time / Occasional Shoppers
C77499,1,3,547.4399999999999,547.4399999999999,182.48,3.0,1,0,1,0,0,0,2023-07-08,2023-07-08,0,1.0,0.0,1.0,0.0,0.0,3.0,0.9999999996666666,547.4399999999999,0,One-Time / Occasional Shoppers
C77736,1,2,798.08,798.08,399.04,3.0,1,1,0,1,0,0,2025-01-02,2025-01-02,0,1.0,1.0,0.0,1.0,0.0,2.0,1.49999999925,798.08,0,One-Time / Occasional Shoppers
C77763,1,3,1508.31,1508.31,502.77,8.0,1,1,0,0,1,0,2023-05-29,2023-05-29,0,1.0,1.0,0.0,0.0,1.0,3.0,2.6666666657777776,1508.31,0,One-Time / Occasional Shoppers
C77800,1,3,1378.02,1378.02,459.34,3.0,1,1,0,0,0,0,2025-01-03,2025-01-03,0,1.0,1.0,0.0,0.0,0.0,3.0,0.9999999996666666,1378.02,0,One-Time / Occasional Shoppers
C77872,1,2,1027.18,1027.18,513.59,4.0,1,1,0,0,1,0,2024-01-15,2024-01-15,0,1.0,1.0,0.0,0.0,1.0,2.0,1.999999999,1027.18,0,One-Time / Occasional Shoppers
C77961,1,3,1087.59,1087.59,362.53,5.0,1,0,0,0,1,0,2025-03-15,2025-03-15,0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666661111111,1087.59,0,One-Time / Occasional Shoppers
C78170,1,5,341.7,341.7,68.34,6.0,1,1,0,0,0,0,2025-02-08,2025-02-08,0,1.0,1.0,0.0,0.0,0.0,5.0,1.19999999976,341.7,0,One-Time / Occasional Shoppers
C78305,1,3,1092.42,1092.42,364.14,7.0,1,1,0,0,0,0,2025-05-07,2025-05-07,0,1.0,1.0,0.0,0.0,0.0,3.0,2.3333333325555556,1092.42,0,One-Time / Occasional Shoppers
C78500,1,5,2512.35,2512.35,502.47,10.0,1,1,0,0,0,1,2024-12-20,2024-12-20,0,1.0,1.0,0.0,0.0,0.0,5.0,1.9999999996,2512.35,0,One-Time / Occasional Shoppers
C78684,1,3,1765.32,1765.32,588.44,8.0,1,1,0,0,0,1,2024-05-20,2024-05-20,0,1.0,1.0,0.0,0.0,0.0,3.0,2.6666666657777776,1765.32,0,One-Time / Occasional Shoppers
C78724,1,3,1266.39,1266.39,422.13,7.0,1,1,1,0,0,0,2023-04-15,2023-04-15,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,1266.39,0,One-Time / Occasional Shoppers
C78725,1,4,1880.36,1880.36,470.09,4.0,1,1,1,0,0,0,2025-06-01,2025-06-01,0,1.0,1.0,1.0,0.0,0.0,4.0,0.99999999975,1880.36,0,One-Time / Occasional Shoppers
C78959,1,2,632.4,632.4,316.2,2.0,1,0,0,0,1,0,2023-06-06,2023-06-06,0,1.0,0.0,0.0,0.0,1.0,2.0,0.9999999995,632.4,0,One-Time / Occasional Shoppers
C79142,1,1,569.96,569.96,569.96,4.0,1,1,1,0,0,0,2023-04-06,2023-04-06,0,1.0,1.0,1.0,0.0,0.0,1.0,3.9999999959999997,569.96,0,One-Time / Occasional Shoppers
C79475,1,5,2542.95,2542.95,508.59,8.0,1,1,0,0,1,0,2024-04-07,2024-04-07,0,1.0,1.0,0.0,0.0,1.0,5.0,1.59999999968,2542.95,0,One-Time / Occasional Shoppers
C79506,1,2,746.34,746.34,373.17,6.0,1,1,0,0,0,0,2023-07-18,2023-07-18,0,1.0,1.0,0.0,0.0,0.0,2.0,2.9999999985,746.34,0,One-Time / Occasional Shoppers
C79508,1,1,135.17,135.17,135.17,6.0,1,1,0,0,0,1,2024-06-08,2024-06-08,0,1.0,1.0,0.0,0.0,0.0,1.0,5.9999999939999995,135.17,0,One-Time / Occasional Shoppers
C79533,1,5,3008.6,3008.6,601.72,5.0,1,1,0,1,0,0,2024-04-10,2024-04-10,0,1.0,1.0,0.0,1.0,0.0,5.0,0.9999999998,3008.6,0,One-Time / Occasional Shoppers
C79674,1,2,873.68,873.68,436.84,2.0,1,1,1,0,0,0,2023-07-13,2023-07-13,0,1.0,1.0,1.0,0.0,0.0,2.0,0.9999999995,873.68,0,One-Time / Occasional Shoppers
C79722,1,5,1382.2,1382.2,276.44,10.0,1,1,0,0,0,1,2023-08-20,2023-08-20,0,1.0,1.0,0.0,0.0,0.0,5.0,1.9999999996,1382.2,0,One-Time / Occasional Shoppers
C79821,1,1,531.18,531.18,531.18,6.0,1,1,0,0,1,0,2023-02-11,2023-02-11,0,1.0,1.0,0.0,0.0,1.0,1.0,5.9999999939999995,531.18,0,One-Time / Occasional Shoppers
C79842,1,4,945.64,945.64,236.41,7.0,1,1,0,0,0,0,2024-11-26,2024-11-26,0,1.0,1.0,0.0,0.0,0.0,4.0,1.7499999995625,945.64,0,One-Time / Occasional Shoppers
C79909,1,2,137.62,137.62,68.81,5.0,1,1,0,0,0,1,2023-08-04,2023-08-04,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,137.62,0,One-Time / Occasional Shoppers
C80004,1,3,2052.42,2052.42,684.14,3.0,1,1,0,1,0,0,2023-11-18,2023-11-18,0,1.0,1.0,0.0,1.0,0.0,3.0,0.9999999996666666,2052.42,0,One-Time / Occasional Shoppers
C80135,1,5,1107.55,1107.55,221.51,5.0,1,1,0,0,1,0,2023-08-27,2023-08-27,0,1.0,1.0,0.0,0.0,1.0,5.0,0.9999999998,1107.55,0,One-Time / Occasional Shoppers
C80151,1,4,1723.32,1723.32,430.83,8.0,1,1,0,0,0,0,2025-06-28,2025-06-28,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1723.32,0,One-Time / Occasional Shoppers
C80183,1,1,365.57,365.57,365.57,5.0,1,1,0,1,0,0,2023-12-12,2023-12-12,0,1.0,1.0,0.0,1.0,0.0,1.0,4.999999995,365.57,0,One-Time / Occasional Shoppers
C80223,1,4,2651.76,2651.76,662.94,8.0,1,1,0,1,0,0,2025-04-04,2025-04-04,0,1.0,1.0,0.0,1.0,0.0,4.0,1.9999999995,2651.76,0,One-Time / Occasional Shoppers
C80416,1,5,1087.15,1087.15,217.43,10.0,1,1,0,0,0,1,2024-04-09,2024-04-09,0,1.0,1.0,0.0,0.0,0.0,5.0,1.9999999996,1087.15,0,One-Time / Occasional Shoppers
C80649,1,1,312.11,312.11,312.11,4.0,1,1,0,1,0,0,2025-05-03,2025-05-03,0,1.0,1.0,0.0,1.0,0.0,1.0,3.9999999959999997,312.11,0,One-Time / Occasional Shoppers
C80651,1,3,1194.51,1194.51,398.17,5.0,1,1,1,0,0,0,2023-09-26,2023-09-26,0,1.0,1.0,1.0,0.0,0.0,3.0,1.6666666661111111,1194.51,0,One-Time / Occasional Shoppers
C80735,1,2,130.14,130.14,65.07,4.0,1,1,0,1,0,0,2023-11-04,2023-11-04,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,130.14,0,One-Time / Occasional Shoppers
C80868,1,3,1420.47,1420.47,473.49,7.0,1,0,0,0,0,0,2023-05-17,2023-05-17,0,1.0,0.0,0.0,0.0,0.0,3.0,2.3333333325555556,1420.47,0,One-Time / Occasional Shoppers
C80872,1,5,1984.3,1984.3,396.86,9.0,1,1,0,1,0,0,2024-08-13,2024-08-13,0,1.0,1.0,0.0,1.0,0.0,5.0,1.79999999964,1984.3,0,One-Time / Occasional Shoppers
C80987,1,1,132.05,132.05,132.05,2.0,1,0,1,0,0,0,2025-03-07,2025-03-07,0,1.0,0.0,1.0,0.0,0.0,1.0,1.9999999979999998,132.05,0,One-Time / Occasional Shoppers
C81074,1,1,157.72,157.72,157.72,2.0,1,1,1,0,0,0,2024-02-22,2024-02-22,0,1.0,1.0,1.0,0.0,0.0,1.0,1.9999999979999998,157.72,0,One-Time / Occasional Shoppers
C81192,1,3,1939.02,1939.02,646.34,5.0,1,0,0,0,0,0,2024-11-12,2024-11-12,0,1.0,0.0,0.0,0.0,0.0,3.0,1.6666666661111111,1939.02,0,One-Time / Occasional Shoppers
C81319,1,5,1342.15,1342.15,268.43,5.0,1,1,0,0,1,0,2025-03-22,2025-03-22,0,1.0,1.0,0.0,0.0,1.0,5.0,0.9999999998,1342.15,0,One-Time / Occasional Shoppers
C81366,1,1,410.6,410.6,410.6,2.0,1,1,0,1,0,0,2023-01-01,2023-01-01,0,1.0,1.0,0.0,1.0,0.0,1.0,1.9999999979999998,410.6,0,One-Time / Occasional Shoppers
C81370,1,5,2532.25,2532.25,506.45,7.0,1,1,0,0,0,1,2024-12-26,2024-12-26,0,1.0,1.0,0.0,0.0,0.0,5.0,1.3999999997199999,2532.25,0,One-Time / Occasional Shoppers
C81547,1,2,510.52,510.52,255.26,6.0,1,1,0,1,0,0,2024-01-26,2024-01-26,0,1.0,1.0,0.0,1.0,0.0,2.0,2.9999999985,510.52,0,One-Time / Occasional Shoppers
C81573,1,1,36.65,36.65,36.65,1.0,1,1,0,1,0,0,2024-12-05,2024-12-05,0,1.0,1.0,0.0,1.0,0.0,1.0,0.9999999989999999,36.65,0,One-Time / Occasional Shoppers
C81726,1,4,2161.36,2161.36,540.34,6.0,1,1,0,0,0,1,2023-06-23,2023-06-23,0,1.0,1.0,0.0,0.0,0.0,4.0,1.499999999625,2161.36,0,One-Time / Occasional Shoppers
C81728,1,5,2753.4,2753.4,550.68,8.0,1,1,0,1,0,0,2024-02-27,2024-02-27,0,1.0,1.0,0.0,1.0,0.0,5.0,1.59999999968,2753.4,0,One-Time / Occasional Shoppers
C81840,1,4,2504.04,2504.04,626.01,8.0,1,1,1,0,0,0,2025-05-08,2025-05-08,0,1.0,1.0,1.0,0.0,0.0,4.0,1.9999999995,2504.04,0,One-Time / Occasional Shoppers
C81857,1,2,1127.64,1127.64,563.82,3.0,1,0,0,0,0,0,2024-06-17,2024-06-17,0,1.0,0.0,0.0,0.0,0.0,2.0,1.49999999925,1127.64,0,One-Time / Occasional Shoppers
C81882,1,3,463.92,463.92,154.64,6.0,1,1,0,0,0,0,2023-11-09,2023-11-09,0,1.0,1.0,0.0,0.0,0.0,3.0,1.9999999993333333,463.92,0,One-Time / Occasional Shoppers
C82068,1,1,408.13,408.13,408.13,3.0,1,1,0,0,0,1,2023-01-23,2023-01-23,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,408.13,0,One-Time / Occasional Shoppers
C82217,1,4,1717.48,1717.48,429.37,8.0,1,1,1,0,0,0,2024-10-03,2024-10-03,0,1.0,1.0,1.0,0.0,0.0,4.0,1.9999999995,1717.48,0,One-Time / Occasional Shoppers
C82313,1,3,197.58,197.58,65.86,8.0,1,1,0,0,0,0,2023-07-27,2023-07-27,0,1.0,1.0,0.0,0.0,0.0,3.0,2.6666666657777776,197.58,0,One-Time / Occasional Shoppers
C82318,1,1,528.06,528.06,528.06,2.0,1,0,0,0,0,1,2024-02-25,2024-02-25,0,1.0,0.0,0.0,0.0,0.0,1.0,1.9999999979999998,528.06,0,One-Time / Occasional Shoppers
C82344,1,3,2028.63,2028.63,676.21,5.0,1,1,1,0,0,0,2024-11-10,2024-11-10,0,1.0,1.0,1.0,0.0,0.0,3.0,1.6666666661111111,2028.63,0,One-Time / Occasional Shoppers
C82399,1,1,158.68,158.68,158.68,6.0,1,1,0,0,1,0,2024-03-01,2024-03-01,0,1.0,1.0,0.0,0.0,1.0,1.0,5.9999999939999995,158.68,0,One-Time / Occasional Shoppers
C82550,1,2,667.66,667.66,333.83,4.0,1,1,0,1,0,0,2023-08-23,2023-08-23,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,667.66,0,One-Time / Occasional Shoppers
C82685,1,3,475.98,475.98,158.66,7.0,1,1,1,0,0,0,2023-05-13,2023-05-13,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,475.98,0,One-Time / Occasional Shoppers
C82781,1,4,109.68,109.68,27.42,4.0,1,1,0,0,0,0,2023-04-20,2023-04-20,0,1.0,1.0,0.0,0.0,0.0,4.0,0.99999999975,109.68,0,One-Time / Occasional Shoppers
C82858,1,3,593.91,593.91,197.97,5.0,1,0,0,1,0,0,2023-08-24,2023-08-24,0,1.0,0.0,0.0,1.0,0.0,3.0,1.6666666661111111,593.91,0,One-Time / Occasional Shoppers
C82921,1,1,208.36,208.36,208.36,4.0,1,1,0,0,0,1,2024-10-04,2024-10-04,0,1.0,1.0,0.0,0.0,0.0,1.0,3.9999999959999997,208.36,0,One-Time / Occasional Shoppers
C82990,1,2,300.1,300.1,150.05,4.0,1,1,0,1,0,0,2023-01-02,2023-01-02,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,300.1,0,One-Time / Occasional Shoppers
C83026,1,5,1686.9,1686.9,337.38,5.0,1,0,0,0,0,1,2023-04-09,2023-04-09,0,1.0,0.0,0.0,0.0,0.0,5.0,0.9999999998,1686.9,0,One-Time / Occasional Shoppers
C83223,1,4,650.84,650.84,162.71,7.0,1,1,0,1,0,0,2024-04-18,2024-04-18,0,1.0,1.0,0.0,1.0,0.0,4.0,1.7499999995625,650.84,0,One-Time / Occasional Shoppers
C83492,1,1,664.42,664.42,664.42,6.0,1,1,0,0,1,0,2025-06-17,2025-06-17,0,1.0,1.0,0.0,0.0,1.0,1.0,5.9999999939999995,664.42,0,One-Time / Occasional Shoppers
C83548,1,1,144.25,144.25,144.25,2.0,1,1,0,0,1,0,2024-10-06,2024-10-06,0,1.0,1.0,0.0,0.0,1.0,1.0,1.9999999979999998,144.25,0,One-Time / Occasional Shoppers
C83556,1,4,1059.16,1059.16,264.79,5.0,1,1,0,0,0,0,2024-02-03,2024-02-03,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1059.16,0,One-Time / Occasional Shoppers
C83653,1,4,925.04,925.04,231.26,6.0,1,1,0,0,0,1,2023-05-02,2023-05-02,0,1.0,1.0,0.0,0.0,0.0,4.0,1.499999999625,925.04,0,One-Time / Occasional Shoppers
C83911,1,4,2799.52,2799.52,699.88,5.0,1,1,0,0,0,0,2025-06-19,2025-06-19,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,2799.52,0,One-Time / Occasional Shoppers
C84041,1,2,1001.6,1001.6,500.8,3.0,1,1,1,0,0,0,2025-02-10,2025-02-10,0,1.0,1.0,1.0,0.0,0.0,2.0,1.49999999925,1001.6,0,One-Time / Occasional Shoppers
C84115,1,3,1362.87,1362.87,454.29,4.0,1,1,0,0,0,0,2024-06-13,2024-06-13,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,1362.87,0,One-Time / Occasional Shoppers
C84134,1,4,2772.28,2772.28,693.07,8.0,1,1,0,0,0,1,2025-03-23,2025-03-23,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,2772.28,0,One-Time / Occasional Shoppers
C84320,1,3,208.95,208.95,69.65,7.0,1,1,1,0,0,0,2023-10-14,2023-10-14,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,208.95,0,One-Time / Occasional Shoppers
C84329,1,1,431.44,431.44,431.44,3.0,1,1,0,0,0,0,2025-03-26,2025-03-26,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,431.44,0,One-Time / Occasional Shoppers
C84331,1,5,3223.2,3223.2,644.64,6.0,1,1,0,1,0,0,2024-02-17,2024-02-17,0,1.0,1.0,0.0,1.0,0.0,5.0,1.19999999976,3223.2,0,One-Time / Occasional Shoppers
C84480,1,5,2342.55,2342.55,468.51,9.0,1,0,1,0,0,0,2025-04-17,2025-04-17,0,1.0,0.0,1.0,0.0,0.0,5.0,1.79999999964,2342.55,0,One-Time / Occasional Shoppers
C84524,1,4,2071.92,2071.92,517.98,8.0,1,1,0,1,0,0,2024-06-16,2024-06-16,0,1.0,1.0,0.0,1.0,0.0,4.0,1.9999999995,2071.92,0,One-Time / Occasional Shoppers
C84563,1,2,472.66,472.66,236.33,3.0,1,1,0,0,0,0,2024-04-10,2024-04-10,0,1.0,1.0,0.0,0.0,0.0,2.0,1.49999999925,472.66,0,One-Time / Occasional Shoppers
C84570,1,4,120.2,120.2,30.05,6.0,1,0,0,0,1,0,2024-12-03,2024-12-03,0,1.0,0.0,0.0,0.0,1.0,4.0,1.499999999625,120.2,0,One-Time / Occasional Shoppers
C84630,1,5,2592.75,2592.75,518.55,6.0,1,1,0,1,0,0,2023-01-08,2023-01-08,0,1.0,1.0,0.0,1.0,0.0,5.0,1.19999999976,2592.75,0,One-Time / Occasional Shoppers
C84645,1,2,822.98,822.98,411.49,4.0,1,0,0,0,1,0,2025-04-30,2025-04-30,0,1.0,0.0,0.0,0.0,1.0,2.0,1.999999999,822.98,0,One-Time / Occasional Shoppers
C84700,1,5,1599.85,1599.85,319.97,7.0,1,1,0,0,0,1,2023-01-11,2023-01-11,0,1.0,1.0,0.0,0.0,0.0,5.0,1.3999999997199999,1599.85,0,One-Time / Occasional Shoppers
C84766,1,2,688.04,688.04,344.02,4.0,1,1,1,0,0,0,2023-08-20,2023-08-20,0,1.0,1.0,1.0,0.0,0.0,2.0,1.999999999,688.04,0,One-Time / Occasional Shoppers
C84834,1,3,409.02,409.02,136.34,8.0,1,1,0,0,1,0,2024-03-27,2024-03-27,0,1.0,1.0,0.0,0.0,1.0,3.0,2.6666666657777776,409.02,0,One-Time / Occasional Shoppers
C84888,1,1,51.73,51.73,51.73,1.0,1,1,0,0,0,0,2023-04-21,2023-04-21,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,51.73,0,One-Time / Occasional Shoppers
C84908,1,1,420.26,420.26,420.26,4.0,1,1,0,0,0,0,2025-01-28,2025-01-28,0,1.0,1.0,0.0,0.0,0.0,1.0,3.9999999959999997,420.26,0,One-Time / Occasional Shoppers
C85018,1,3,824.25,824.25,274.75,3.0,1,1,0,1,0,0,2024-11-06,2024-11-06,0,1.0,1.0,0.0,1.0,0.0,3.0,0.9999999996666666,824.25,0,One-Time / Occasional Shoppers
C85059,1,4,987.4,987.4,246.85,8.0,1,1,0,0,0,1,2023-04-28,2023-04-28,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,987.4,0,One-Time / Occasional Shoppers
C85074,1,4,934.8,934.8,233.7,8.0,1,1,0,0,0,1,2025-03-12,2025-03-12,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,934.8,0,One-Time / Occasional Shoppers
C85282,1,5,3143.7,3143.7,628.74,9.0,1,1,0,1,0,0,2023-11-24,2023-11-24,0,1.0,1.0,0.0,1.0,0.0,5.0,1.79999999964,3143.7,0,One-Time / Occasional Shoppers
C85322,1,3,813.06,813.06,271.02,6.0,1,0,0,1,0,0,2023-05-01,2023-05-01,0,1.0,0.0,0.0,1.0,0.0,3.0,1.9999999993333333,813.06,0,One-Time / Occasional Shoppers
C85330,1,5,1140.45,1140.45,228.09,9.0,1,1,0,0,1,0,2025-03-02,2025-03-02,0,1.0,1.0,0.0,0.0,1.0,5.0,1.79999999964,1140.45,0,One-Time / Occasional Shoppers
C85421,1,3,1641.45,1641.45,547.15,4.0,1,1,0,0,0,1,2024-10-07,2024-10-07,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,1641.45,0,One-Time / Occasional Shoppers
C85466,1,3,441.87,441.87,147.29,3.0,1,1,0,0,0,1,2024-10-18,2024-10-18,0,1.0,1.0,0.0,0.0,0.0,3.0,0.9999999996666666,441.87,0,One-Time / Occasional Shoppers
C85520,1,4,1862.64,1862.64,465.66,9.0,1,1,0,0,1,0,2023-09-07,2023-09-07,0,1.0,1.0,0.0,0.0,1.0,4.0,2.2499999994375,1862.64,0,One-Time / Occasional Shoppers
C85841,1,4,2597.88,2597.88,649.47,8.0,1,1,0,0,0,0,2023-01-28,2023-01-28,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,2597.88,0,One-Time / Occasional Shoppers
C85863,1,3,397.4399999999999,397.4399999999999,132.48,4.0,1,0,0,0,0,1,2024-02-24,2024-02-24,0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333328888888,397.4399999999999,0,One-Time / Occasional Shoppers
C85929,1,3,440.73,440.73,146.91,6.0,1,1,1,0,0,0,2024-03-02,2024-03-02,0,1.0,1.0,1.0,0.0,0.0,3.0,1.9999999993333333,440.73,0,One-Time / Occasional Shoppers
C85993,1,4,2189.28,2189.28,547.32,8.0,1,1,0,0,1,0,2023-08-13,2023-08-13,0,1.0,1.0,0.0,0.0,1.0,4.0,1.9999999995,2189.28,0,One-Time / Occasional Shoppers
C86064,1,3,834.1200000000001,834.1200000000001,278.04,5.0,1,0,1,0,0,0,2023-07-06,2023-07-06,0,1.0,0.0,1.0,0.0,0.0,3.0,1.6666666661111111,834.1200000000001,0,One-Time / Occasional Shoppers
C86266,1,4,1618.32,1618.32,404.58,5.0,1,1,0,0,0,1,2024-07-24,2024-07-24,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1618.32,0,One-Time / Occasional Shoppers
C86374,1,5,1363.85,1363.85,272.77,7.0,1,1,0,0,0,0,2023-09-06,2023-09-06,0,1.0,1.0,0.0,0.0,0.0,5.0,1.3999999997199999,1363.85,0,One-Time / Occasional Shoppers
C86408,1,4,84.28,84.28,21.07,4.0,1,1,1,0,0,0,2023-02-17,2023-02-17,0,1.0,1.0,1.0,0.0,0.0,4.0,0.99999999975,84.28,0,One-Time / Occasional Shoppers
C86481,1,1,171.59,171.59,171.59,5.0,1,1,0,0,0,0,2023-07-05,2023-07-05,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,171.59,0,One-Time / Occasional Shoppers
C86524,1,2,732.46,732.46,366.23,2.0,1,1,0,0,0,1,2023-11-15,2023-11-15,0,1.0,1.0,0.0,0.0,0.0,2.0,0.9999999995,732.46,0,One-Time / Occasional Shoppers
C86762,1,5,2043.65,2043.65,408.73,10.0,1,1,1,0,0,0,2024-10-18,2024-10-18,0,1.0,1.0,1.0,0.0,0.0,5.0,1.9999999996,2043.65,0,One-Time / Occasional Shoppers
C86773,1,4,789.44,789.44,197.36,9.0,1,1,0,0,1,0,2023-06-09,2023-06-09,0,1.0,1.0,0.0,0.0,1.0,4.0,2.2499999994375,789.44,0,One-Time / Occasional Shoppers
C86864,1,2,92.72,92.72,46.36,4.0,1,1,0,0,1,0,2025-04-18,2025-04-18,0,1.0,1.0,0.0,0.0,1.0,2.0,1.999999999,92.72,0,One-Time / Occasional Shoppers
C87011,1,4,101.16,101.16,25.29,8.0,1,0,0,0,0,0,2023-02-18,2023-02-18,0,1.0,0.0,0.0,0.0,0.0,4.0,1.9999999995,101.16,0,One-Time / Occasional Shoppers
C87051,1,1,72.31,72.31,72.31,1.0,1,1,0,1,0,0,2023-05-26,2023-05-26,0,1.0,1.0,0.0,1.0,0.0,1.0,0.9999999989999999,72.31,0,One-Time / Occasional Shoppers
C87124,1,1,198.51,198.51,198.51,5.0,1,1,0,0,1,0,2024-04-16,2024-04-16,0,1.0,1.0,0.0,0.0,1.0,1.0,4.999999995,198.51,0,One-Time / Occasional Shoppers
C87181,1,4,2619.16,2619.16,654.79,9.0,1,0,0,0,0,0,2023-07-27,2023-07-27,0,1.0,0.0,0.0,0.0,0.0,4.0,2.2499999994375,2619.16,0,One-Time / Occasional Shoppers
C87216,1,5,1580.35,1580.35,316.07,10.0,1,0,0,0,1,0,2023-03-18,2023-03-18,0,1.0,0.0,0.0,0.0,1.0,5.0,1.9999999996,1580.35,0,One-Time / Occasional Shoppers
C87281,1,5,3243.25,3243.25,648.65,7.0,1,0,0,0,0,0,2024-01-29,2024-01-29,0,1.0,0.0,0.0,0.0,0.0,5.0,1.3999999997199999,3243.25,0,One-Time / Occasional Shoppers
C87432,1,4,1208.2,1208.2,302.05,6.0,1,1,0,1,0,0,2025-06-20,2025-06-20,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,1208.2,0,One-Time / Occasional Shoppers
C87448,1,1,450.07,450.07,450.07,6.0,1,1,0,0,0,1,2023-06-07,2023-06-07,0,1.0,1.0,0.0,0.0,0.0,1.0,5.9999999939999995,450.07,0,One-Time / Occasional Shoppers
C87524,1,1,625.0,625.0,625.0,5.0,1,1,0,0,1,0,2025-01-23,2025-01-23,0,1.0,1.0,0.0,0.0,1.0,1.0,4.999999995,625.0,0,One-Time / Occasional Shoppers
C87529,1,4,987.64,987.64,246.91,8.0,1,1,0,0,0,0,2025-06-09,2025-06-09,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,987.64,0,One-Time / Occasional Shoppers
C87547,1,4,380.12,380.12,95.03,8.0,1,1,0,0,0,1,2025-01-16,2025-01-16,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,380.12,0,One-Time / Occasional Shoppers
